StartTime,EndTime,FilteredVolume,FilteredDuration,FilteredFlowRate,OriginalVolume,OriginalDuration,OriginalFlowRate,RMS,Number_of_peaks,Peak_Value,Mode_Value,Label
8/2/20 21:10:47,8/2/20 21:11:3,0.166476,0.266666667,0.624285,0.208095,0.266666667,0.78035625,0.041619,0,0.041619,0.041619,faucet
8/2/20 21:17:43,8/2/20 21:18:59,2.954949,1.266666667,2.332854474,3.579234,1.266666667,2.825711053,0.160054541,2,0.208095,0.166476,toilet
8/2/20 21:19:39,8/2/20 21:20:35,0.624285,0.933333333,0.668876786,0.749142,0.933333333,0.802652143,0.045861904,0,0.083238,0.041619,faucet
8/2/20 21:21:31,8/2/20 21:21:43,0.124857,0.2,0.624285,0.124857,0.2,0.624285,0.041619,0,0.041619,0.041619,faucet
8/2/20 21:22:59,8/2/20 21:24:15,2.788473,1.266666667,2.201426053,3.454377,1.266666667,2.727139737,0.151269615,2,0.166476,0.166476,toilet
8/2/20 21:28:15,8/2/20 21:28:47,2.122569,0.533333333,3.979816875,2.330664,0.533333333,4.369995,0.296124376,1,0.41619,0.208095,toilet
8/2/20 21:31:43,8/2/20 21:32:15,0.332952,0.533333333,0.624285,0.541047,0.533333333,1.014463125,0.041619,0,0.041619,0.041619,faucet
8/2/20 22:11:39,8/2/20 22:12:35,1.831236,0.933333333,1.962038571,2.164188,0.933333333,2.318772857,0.138034607,2,0.166476,0.166476,toilet
8/2/20 22:15:51,8/2/20 22:16:3,0.166476,0.2,0.83238,0.166476,0.2,0.83238,0.058858154,0,0.083238,0.041619,faucet
8/2/20 22:16:31,8/2/20 22:16:55,0.249714,0.4,0.624285,0.374571,0.4,0.9364275,0.041619,0,0.041619,0.041619,faucet
8/2/20 22:22:39,8/2/20 22:23:35,0.582666,0.933333333,0.624285,0.915618,0.933333333,0.981019286,0.041619,0,0.041619,0.041619,faucet
8/2/20 22:27:51,8/2/20 22:29:3,2.788473,1.2,2.3237275,3.579234,1.2,2.982695,0.157872058,1,0.166476,0.166476,toilet
8/3/20 3:45:59,8/3/20 3:45:59,0.166476,0.066666667,2.49714,0.541047,0.066666667,8.115705,0.061956776,6,0.166476,0.166476,hose
8/3/20 3:45:59,8/3/20 4:45:27,37.165767,59.53333333,0.624285,67.00659,59.53333333,0.624285,0.061956776,14,0.041619,0.041619,irrigation
8/3/20 3:45:59,8/3/20 3:46:55,1.373427,1,1.373427,1.66476,1,1.373427,0.061956776,6,0.332952,0.332952,toilet
8/3/20 3:49:55,8/3/20 3:51:47,4.536471,1.933333333,2.346450517,4.911042,1.933333333,2.454085862,0.061956776,6,0.249714,0.249714,toilet
8/3/20 6:25:55,8/3/20 6:26:3,0.083238,0.133333333,0.624285,0.124857,0.133333333,0.9364275,0.041619,0,0.041619,0.041619,faucet
8/3/20 7:56:11,8/3/20 7:56:23,0.124857,0.2,0.624285,0.124857,0.2,0.624285,0.041619,0,0.041619,0.041619,faucet
8/3/20 8:10:7,8/3/20 8:10:27,0.249714,0.333333333,0.749142,0.332952,0.333333333,0.998856,0.052644334,0,0.083238,0.041619,faucet
8/3/20 8:18:19,8/3/20 8:18:31,0.124857,0.2,0.624285,0.166476,0.2,0.83238,0.041619,0,0.041619,0.041619,faucet
8/3/20 8:20:39,8/3/20 8:29:43,11.23713,9.066666667,1.239389338,15.315792,9.066666667,1.689241765,0.082777694,1,0.083238,0.083238,shower
8/3/20 8:33:51,8/3/20 8:35:11,3.412758,1.333333333,2.5595685,3.953805,1.333333333,2.96535375,0.179010088,4,0.208095,0.208095,toilet
8/3/20 8:40:43,8/3/20 8:45:11,11.320368,4.466666667,2.534410746,13.193223,4.466666667,2.953706642,0.170010264,2,0.249714,0.166476,clothwasher
8/3/20 8:53:15,8/3/20 8:53:47,1.165332,0.533333333,2.1849975,1.415046,0.533333333,2.65321125,0.148609555,1,0.166476,0.166476,toilet
8/3/20 8:56:47,8/3/20 8:57:11,0.707523,0.4,1.7688075,0.957237,0.4,2.3930925,0.123695514,0,0.166476,0.124857,toilet
8/3/20 8:58:7,8/3/20 8:58:23,0.332952,0.266666667,1.24857,0.499428,0.266666667,1.872855,0.088287231,0,0.124857,0.083238,faucet
8/3/20 9:04:31,8/3/20 9:04:59,1.872855,0.466666667,4.013260714,2.205807,0.466666667,4.726729286,0.287915486,1,0.374571,0.332952,toilet
8/3/20 9:09:23,8/3/20 9:13:43,5.452089,4.4,1.239111136,6.991992,4.4,1.239111136,0.136889072,11,0.083238,0.083238,shower
8/3/20 9:09:23,8/3/20 9:09:35,0.166476,0.266666667,0.624285,0.249714,0.266666667,0.9364275,0.136889072,5,0.041619,0.041619,faucet
8/3/20 9:12:47,8/3/20 9:13:35,2.039331,0.866666667,2.353074231,2.205807,0.866666667,2.449118077,0.136889072,5,0.208095,0.208095,toilet
8/3/20 9:13:3,8/3/20 9:13:7,0.083238,0.133333333,0.624285,0.124857,0.133333333,0.624285,0.136889072,5,0.041619,0.041619,faucet
8/3/20 9:18:7,8/3/20 9:18:23,0.166476,0.266666667,0.624285,0.208095,0.266666667,0.78035625,0.041619,0,0.041619,0.041619,faucet
8/3/20 9:20:7,8/3/20 9:20:39,0.374571,0.533333333,0.702320625,0.374571,0.533333333,0.702320625,0.048802603,0,0.083238,0.041619,faucet
8/3/20 9:21:51,8/3/20 9:21:59,0.124857,0.133333333,0.9364275,0.166476,0.133333333,1.24857,0.065805417,0,0.083238,0.041619,faucet
8/3/20 9:23:59,8/3/20 9:24:23,0.332952,0.4,0.83238,0.541047,0.4,1.3526175,0.058858154,2,0.083238,0.041619,faucet
8/3/20 9:25:3,8/3/20 9:25:15,0.124857,0.2,0.624285,0.124857,0.2,0.624285,0.041619,0,0.041619,0.041619,faucet
8/3/20 9:35:7,8/3/20 9:36:43,0.998856,1.6,0.624285,1.872855,1.6,1.170534375,0.041619,0,0.041619,0.041619,faucet
8/3/20 10:03:39,8/3/20 10:04:35,1.872855,0.933333333,2.006630357,2.164188,0.933333333,2.318772857,0.141136896,2,0.166476,0.166476,toilet
8/3/20 10:27:19,8/3/20 10:46:51,36.62472,19.6,1.868608163,38.247861,19.6,1.866484745,0.171976788,9,0.124857,0.124857,shower
8/3/20 10:39:31,8/3/20 10:46:43,11.486844,7.266666667,1.580758349,13.234842,7.266666667,1.672396514,0.171976788,4,0.124857,0.124857,shower
8/3/20 10:51:11,8/3/20 10:51:55,1.082094,0.733333333,1.475582727,1.415046,0.733333333,1.929608182,0.103478412,2,0.124857,0.124857,toilet
8/3/20 11:05:23,8/3/20 11:12:23,17.604837,7.066666667,2.491250519,19.019883,7.066666667,2.503029481,0.26932786,13,0.166476,0.166476,hose
8/3/20 11:05:27,8/3/20 11:07:31,3.454377,2.133333333,1.619239219,3.995424,2.133333333,1.833837188,0.26932786,9,0.41619,0.41619,toilet
8/3/20 11:07:11,8/3/20 11:07:15,0.083238,0.133333333,0.624285,0.166476,0.133333333,1.24857,0.26932786,9,0.041619,0.041619,faucet
8/3/20 11:08:3,8/3/20 11:10:7,4.952661,2.133333333,2.321559844,5.41047,2.133333333,2.477631094,0.26932786,9,0.208095,0.208095,toilet
8/3/20 11:08:11,8/3/20 11:08:15,0.083238,0.133333333,0.624285,0.208095,0.133333333,0.624285,0.26932786,9,0.041619,0.041619,faucet
8/3/20 11:20:27,8/3/20 11:21:27,1.706379,1,1.706379,2.039331,1,2.039331,0.120143704,2,0.166476,0.083238,faucet
8/3/20 11:23:59,8/3/20 11:24:27,0.665904,0.466666667,1.426937143,0.957237,0.466666667,2.051222143,0.104344355,2,0.166476,0.041619,faucet
8/3/20 11:25:19,8/3/20 11:25:35,0.374571,0.266666667,1.40464125,0.457809,0.266666667,1.71678375,0.099798856,0,0.124857,0.124857,toilet
8/3/20 11:26:35,8/3/20 11:26:51,0.166476,0.266666667,0.624285,0.208095,0.266666667,0.78035625,0.041619,0,0.041619,0.041619,faucet
8/3/20 11:30:15,8/3/20 11:31:15,0.665904,1,0.665904,1.082094,1,1.082094,0.04559133,0,0.083238,0.041619,faucet
8/3/20 11:31:35,8/3/20 11:40:27,21.974832,8.866666667,2.478364511,25.762161,8.866666667,2.90550688,0.165691841,1,0.208095,0.166476,hose
8/3/20 11:41:15,8/3/20 11:41:39,0.249714,0.4,0.624285,0.332952,0.4,0.83238,0.041619,0,0.041619,0.041619,faucet
8/3/20 11:48:55,8/3/20 11:51:15,5.576946,2.4,2.3237275,6.534183,2.4,2.427775,0.173273714,13,0.166476,0.166476,hose
8/3/20 11:49:7,8/3/20 11:49:47,0.499428,0.733333333,0.681038182,0.582666,0.733333333,0.794544545,0.173273714,4,0.083238,0.083238,faucet
8/3/20 11:52:39,8/3/20 11:52:51,0.124857,0.2,0.624285,0.124857,0.2,0.624285,0.041619,0,0.041619,0.041619,faucet
8/3/20 11:54:43,8/3/20 11:55:7,0.249714,0.4,0.624285,0.374571,0.4,0.9364275,0.041619,0,0.041619,0.041619,faucet
8/3/20 12:01:23,8/3/20 12:01:51,0.291333,0.466666667,0.624285,0.374571,0.466666667,0.802652143,0.041619,0,0.041619,0.041619,faucet
8/3/20 12:29:47,8/3/20 12:30:43,1.831236,0.933333333,1.962038571,2.08095,0.933333333,2.229589286,0.137135349,3,0.166476,0.166476,toilet
8/3/20 13:29:19,8/3/20 13:30:31,3.038187,1.2,2.5318225,3.662472,1.2,3.05206,0.175206708,2,0.208095,0.208095,toilet
8/3/20 13:47:31,8/3/20 13:47:59,2.164188,0.466666667,4.637545714,2.538759,0.466666667,5.440197857,0.324673932,1,0.41619,0.249714,toilet
8/3/20 13:49:39,8/3/20 13:50:7,0.582666,0.466666667,1.24857,0.83238,0.466666667,1.783671429,0.086159516,0,0.124857,0.083238,faucet
8/3/20 14:00:55,8/3/20 14:01:7,0.124857,0.2,0.624285,0.166476,0.2,0.83238,0.041619,0,0.041619,0.041619,faucet
8/3/20 15:06:3,8/3/20 15:07:15,2.788473,1.2,2.3237275,3.495996,1.2,2.91333,0.157872058,1,0.166476,0.166476,toilet
8/3/20 15:17:39,8/3/20 15:18:39,1.956093,1,1.956093,2.205807,1,2.205807,0.138034607,3,0.166476,0.166476,toilet
8/3/20 15:39:19,8/3/20 15:39:47,1.24857,0.466666667,2.675507143,1.706379,0.466666667,3.656526429,0.183447617,1,0.208095,0.208095,toilet
8/3/20 15:42:59,8/3/20 15:43:23,1.831236,0.4,4.57809,2.247426,0.4,5.618565,0.31877727,0,0.41619,0.291333,toilet
8/3/20 16:05:31,8/3/20 16:09:59,11.278749,4.533333333,2.487959338,12.402462,4.533333333,2.469598015,0.215550781,10,0.166476,0.166476,clothwasher
8/3/20 16:05:35,8/3/20 16:05:51,0.249714,0.333333333,0.749142,0.41619,0.333333333,1.24857,0.215550781,6,0.041619,0.041619,faucet
8/3/20 16:07:27,8/3/20 16:07:55,1.040475,0.533333333,1.950890625,1.206951,0.533333333,2.1849975,0.215550781,6,0.249714,0.249714,toilet
8/3/20 16:08:39,8/3/20 16:09:3,0.749142,0.466666667,1.605304286,0.915618,0.466666667,1.962038571,0.215550781,6,0.041619,0.041619,faucet
8/3/20 16:09:47,8/3/20 16:09:59,0.582666,0.266666667,2.1849975,0.749142,0.266666667,2.65321125,0.215550781,6,0.249714,0.249714,toilet
8/3/20 16:17:59,8/3/20 16:18:39,1.206951,0.666666667,1.8104265,1.456665,0.666666667,2.1849975,0.130951126,2,0.166476,0.166476,toilet
8/3/20 16:21:35,8/3/20 16:21:59,0.749142,0.4,1.872855,0.915618,0.4,2.289045,0.133786367,1,0.166476,0.166476,toilet
8/3/20 16:22:55,8/3/20 16:23:11,0.291333,0.266666667,1.09249875,0.457809,0.266666667,1.71678375,0.080594847,1,0.124857,0.041619,faucet
8/3/20 17:09:47,8/3/20 17:10:23,0.41619,0.6,0.69365,0.624285,0.6,1.040475,0.048057482,0,0.083238,0.041619,faucet
8/3/20 17:32:59,8/3/20 17:41:27,16.148172,8.466666667,1.907264409,18.353979,8.466666667,2.167792795,0.128676466,2,0.249714,0.124857,shower
8/3/20 18:53:31,8/3/20 18:54:31,1.997712,1,1.997712,2.164188,1,2.164188,0.140932201,2,0.166476,0.166476,toilet
8/3/20 19:00:51,8/3/20 19:02:7,2.996568,1.266666667,2.365711579,3.620853,1.266666667,2.858568158,0.162597491,2,0.208095,0.166476,toilet
8/3/20 19:54:47,8/3/20 19:56:3,2.830092,1.266666667,2.234283158,3.537615,1.266666667,2.792853947,0.154548746,1,0.166476,0.166476,toilet
8/3/20 19:56:55,8/3/20 19:57:31,0.374571,0.6,0.624285,0.499428,0.6,0.83238,0.041619,0,0.041619,0.041619,faucet
8/3/20 19:58:15,8/3/20 20:10:27,67.755732,12.2,5.553748525,72.375441,12.2,5.932413197,0.371233178,1,0.374571,0.374571,hose
8/3/20 20:12:23,8/3/20 20:17:27,37.290624,5.066666667,7.359991579,39.038622,5.066666667,7.704991184,0.492257485,2,0.499428,0.499428,hose
8/3/20 20:28:35,8/3/20 20:28:51,0.166476,0.266666667,0.624285,0.249714,0.266666667,0.9364275,0.041619,0,0.041619,0.041619,faucet
8/3/20 20:38:35,8/3/20 20:38:47,0.124857,0.2,0.624285,0.166476,0.2,0.83238,0.041619,0,0.041619,0.041619,faucet
8/3/20 21:10:55,8/3/20 21:11:51,1.831236,0.933333333,1.962038571,2.164188,0.933333333,2.318772857,0.136230156,3,0.166476,0.166476,toilet
8/3/20 21:47:51,8/3/20 21:48:47,1.831236,0.933333333,1.962038571,2.164188,0.933333333,2.318772857,0.137135349,3,0.166476,0.166476,toilet
8/3/20 21:58:15,8/3/20 21:58:23,0.083238,0.133333333,0.624285,0.124857,0.133333333,0.9364275,0.041619,0,0.041619,0.041619,faucet
8/3/20 22:13:27,8/3/20 22:14:3,0.374571,0.6,0.624285,0.541047,0.6,0.901745,0.041619,0,0.041619,0.041619,faucet
8/3/20 22:24:47,8/3/20 22:25:11,0.249714,0.4,0.624285,0.291333,0.4,0.7283325,0.041619,0,0.041619,0.041619,faucet
8/3/20 22:29:15,8/3/20 22:30:27,3.038187,1.2,2.5318225,3.662472,1.2,3.05206,0.172995809,2,0.208095,0.166476,toilet
8/3/20 22:32:7,8/3/20 22:33:23,3.204663,1.266666667,2.529997105,3.662472,1.266666667,2.891425263,0.174758072,2,0.208095,0.208095,toilet
8/3/20 22:53:39,8/3/20 22:54:7,1.831236,0.466666667,3.924077143,2.247426,0.466666667,4.815912857,0.290056151,0,0.41619,0.041619,hose
8/4/20 3:45:59,8/4/20 4:45:55,39.288336,59.93333333,0.655533971,71.626299,59.93333333,1.195099538,0.050354668,2,0.624285,0.041619,irrigation
8/4/20 5:00:59,8/4/20 7:22:7,2969.682126,141.1333333,21.04167779,3007.513797,141.1333333,21.30973404,1.468758982,49,2.289045,1.498284,irrigation
8/4/20 8:01:11,8/4/20 8:01:47,0.374571,0.6,0.624285,0.374571,0.6,0.624285,0.041619,0,0.041619,0.041619,faucet
8/4/20 8:12:43,8/4/20 8:13:55,3.204663,1.2,2.6705525,3.662472,1.2,3.05206,0.183260177,2,0.208095,0.208095,toilet
8/4/20 8:21:15,8/4/20 8:21:31,0.166476,0.266666667,0.624285,0.166476,0.266666667,0.624285,0.041619,0,0.041619,0.041619,faucet
8/4/20 8:35:43,8/4/20 8:36:35,1.872855,0.866666667,2.160986538,2.164188,0.866666667,2.49714,0.148272953,2,0.166476,0.166476,toilet
8/4/20 8:39:27,8/4/20 8:46:39,8.906466,7.2,1.237009167,12.152748,7.2,1.687881667,0.082657937,1,0.083238,0.083238,shower
8/4/20 8:49:47,8/4/20 8:50:19,0.332952,0.533333333,0.624285,0.332952,0.533333333,0.624285,0.041619,0,0.041619,0.041619,faucet
8/4/20 8:51:27,8/4/20 8:51:43,0.166476,0.266666667,0.624285,0.166476,0.266666667,0.624285,0.041619,0,0.041619,0.041619,faucet
